user_id,persona,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,missed_payments,income_growth,financial_tier
GL01243,Lakshmi,Tea Shop Owner,47786,28203,17799,32284,287,145,Low,0.5902,0.3725,0.0844,0,Stable,Ready
GL01244,Lakshmi,Tea Shop Owner,50937,38330,11976,46002,292,176,Medium,0.7525,0.2351,0.029,1,Increasing,Emerging
GL01245,Lakshmi,Tea Shop Owner,52432,33624,15976,44041,202,194,Medium,0.6413,0.3047,0.0893,1,Increasing,Ready
GL01246,Lakshmi,Tea Shop Owner,56010,48443,7188,42758,228,200,Low,0.8649,0.1283,0.1444,1,Increasing,Building
GL01247,Lakshmi,Tea Shop Owner,61666,28742,23414,39947,262,103,Low,0.4661,0.3797,0.0124,0,Increasing,Ready
GL01248,Lakshmi,Tea Shop Owner,50087,39493,10064,39777,257,104,Low,0.7885,0.2009,0.138,0,Increasing,Ready
GL01249,Lakshmi,Tea Shop Owner,69948,48921,19430,53817,201,179,Medium,0.6994,0.2778,0.1041,0,Increasing,Ready
GL01250,Lakshmi,Tea Shop Owner,51236,29219,19336,54020,165,149,Low,0.5703,0.3774,0.0602,0,Increasing,Ready
GL01251,Lakshmi,Tea Shop Owner,68609,32259,16690,54581,265,106,Low,0.4702,0.2433,0.0177,0,Stable,Ready
GL01252,Lakshmi,Tea Shop Owner,58784,34841,15684,42306,153,135,Low,0.5927,0.2668,0.1425,1,Stable,Emerging
GL01253,Lakshmi,Tea Shop Owner,64210,27257,24472,48547,178,154,Low,0.4245,0.3811,0.1216,1,Stable,Emerging
GL01254,Lakshmi,Tea Shop Owner,52684,32179,16314,25555,243,110,Low,0.6108,0.3097,0.1457,0,Stable,Ready
GL01255,Lakshmi,Tea Shop Owner,67700,24223,16297,37618,210,104,Low,0.3578,0.2407,0.1258,1,Increasing,Ready
GL01256,Lakshmi,Tea Shop Owner,64752,49664,14333,32167,192,140,Low,0.767,0.2214,0.0164,1,Increasing,Emerging
GL01257,Lakshmi,Tea Shop Owner,63806,32579,18380,51350,299,198,Medium,0.5106,0.2881,0.0367,1,Stable,Emerging
GL01258,Lakshmi,Tea Shop Owner,60405,43141,15133,46425,158,141,Low,0.7142,0.2505,0.1082,1,Increasing,Emerging
GL01259,Lakshmi,Tea Shop Owner,55558,25462,24597,26066,182,189,Low,0.4583,0.4427,0.0446,0,Increasing,Ready
GL01260,Lakshmi,Tea Shop Owner,54478,40095,13663,39959,275,165,Low,0.736,0.2508,0.12,0,Stable,Emerging
GL01261,Lakshmi,Tea Shop Owner,67872,47863,15311,45491,258,144,Low,0.7052,0.2256,0.0565,1,Increasing,Emerging
GL01262,Lakshmi,Tea Shop Owner,49891,43904,5687,28306,193,174,Low,0.88,0.114,0.11,1,Stable,Building
GL01263,Lakshmi,Tea Shop Owner,60436,42559,15415,25161,190,116,Low,0.7042,0.2551,0.1181,1,Increasing,Emerging
GL01264,Lakshmi,Tea Shop Owner,45526,23008,19407,42520,296,171,Low,0.5054,0.4263,0.128,0,Stable,Ready
GL01265,Lakshmi,Tea Shop Owner,60683,42138,15977,26803,295,107,Medium,0.6944,0.2633,0.0257,1,Stable,Building
GL01266,Lakshmi,Tea Shop Owner,51208,28835,20834,45951,225,198,Medium,0.5631,0.4069,0.0588,0,Stable,Ready
GL01267,Lakshmi,Tea Shop Owner,49682,27171,18644,46872,209,188,Low,0.5469,0.3753,0.0351,1,Increasing,Ready
GL01268,Lakshmi,Tea Shop Owner,61915,27812,17606,50253,238,128,Low,0.4492,0.2844,0.0455,0,Increasing,Ready
GL01269,Lakshmi,Tea Shop Owner,63945,27918,29956,31285,158,170,Medium,0.4366,0.4685,0.1398,0,Stable,Ready
GL01270,Lakshmi,Tea Shop Owner,63387,27085,29899,30678,160,121,Low,0.4273,0.4717,0.073,0,Increasing,Ready
GL01271,Lakshmi,Tea Shop Owner,60532,29509,28674,25821,292,150,Low,0.4875,0.4737,0.1224,1,Stable,Emerging
GL01272,Lakshmi,Tea Shop Owner,52180,32487,16207,39856,229,179,Low,0.6226,0.3106,0.0346,0,Stable,Ready
GL01273,Lakshmi,Tea Shop Owner,47273,25527,17182,52179,285,128,Medium,0.54,0.3635,0.0222,0,Increasing,Ready
GL01274,Lakshmi,Tea Shop Owner,67001,50679,15211,38959,298,150,Low,0.7564,0.227,0.0209,0,Stable,Emerging
GL01275,Lakshmi,Tea Shop Owner,68124,26513,18811,49175,233,126,Low,0.3892,0.2761,0.1238,1,Stable,Emerging
GL01276,Lakshmi,Tea Shop Owner,47489,30203,15872,41878,184,180,Low,0.636,0.3342,0.0823,0,Stable,Ready
GL01277,Lakshmi,Tea Shop Owner,58217,32001,19690,41975,210,174,Medium,0.5497,0.3382,0.088,1,Increasing,Ready
GL01278,Lakshmi,Tea Shop Owner,56072,28675,20740,51427,154,127,Low,0.5114,0.3699,0.0277,1,Stable,Emerging
GL01279,Lakshmi,Tea Shop Owner,51452,31709,18139,52433,293,198,Low,0.6163,0.3525,0.0556,1,Increasing,Ready
GL01280,Lakshmi,Tea Shop Owner,50832,31109,15153,26219,236,162,Low,0.612,0.2981,0.0352,1,Increasing,Ready
GL01281,Lakshmi,Tea Shop Owner,66383,52104,13565,40096,239,159,Medium,0.7849,0.2043,0.1431,1,Stable,Building
GL01282,Lakshmi,Tea Shop Owner,45667,31587,13376,26932,202,125,Low,0.6917,0.2929,0.1167,1,Increasing,Emerging
GL01283,Lakshmi,Tea Shop Owner,51286,36546,14003,54836,287,167,Low,0.7126,0.273,0.0328,0,Stable,Emerging
GL01284,Lakshmi,Tea Shop Owner,64823,35082,24654,37175,218,135,Medium,0.5412,0.3803,0.1132,1,Stable,Emerging
GL01285,Lakshmi,Tea Shop Owner,64677,35190,27464,33154,173,146,Low,0.5441,0.4246,0.0932,1,Stable,Emerging
GL01286,Lakshmi,Tea Shop Owner,69422,55905,12841,53474,158,118,Medium,0.8053,0.185,0.1232,0,Stable,Building
GL01287,Lakshmi,Tea Shop Owner,69261,61413,7455,50624,151,200,Low,0.8867,0.1076,0.0507,0,Increasing,Emerging
GL01288,Lakshmi,Tea Shop Owner,53823,41470,11735,37461,197,173,Low,0.7705,0.218,0.0931,0,Stable,Emerging
GL01289,Lakshmi,Tea Shop Owner,56898,31402,16189,47198,212,157,Low,0.5519,0.2845,0.0723,1,Stable,Emerging
GL01290,Lakshmi,Tea Shop Owner,69497,61331,7757,52610,177,149,Low,0.8825,0.1116,0.0201,0,Stable,Building
GL01291,Lakshmi,Tea Shop Owner,53603,38202,14630,34196,217,118,Low,0.7127,0.2729,0.1373,0,Stable,Emerging
GL01292,Lakshmi,Tea Shop Owner,67557,31312,15705,31293,186,100,Low,0.4635,0.2325,0.1241,1,Stable,Emerging
GL01293,Lakshmi,Tea Shop Owner,55870,25297,19531,35472,185,146,Low,0.4528,0.3496,0.1322,1,Stable,Emerging
GL01294,Lakshmi,Tea Shop Owner,62406,38367,19124,50277,212,152,Low,0.6148,0.3064,0.0331,0,Stable,Ready
GL01295,Lakshmi,Tea Shop Owner,64972,55616,8888,37406,293,117,Low,0.856,0.1368,0.1042,1,Increasing,Building
GL01296,Lakshmi,Tea Shop Owner,53613,25868,17094,36120,188,138,Medium,0.4825,0.3188,0.078,1,Increasing,Ready
GL01297,Lakshmi,Tea Shop Owner,62302,25724,28681,44634,250,189,Low,0.4129,0.4604,0.0028,1,Increasing,Ready
GL01298,Lakshmi,Tea Shop Owner,49939,41044,8450,37682,299,153,Low,0.8219,0.1692,0.0986,1,Increasing,Building
GL01299,Lakshmi,Tea Shop Owner,52070,20536,15766,42971,245,196,Low,0.3944,0.3028,0.1229,1,Stable,Emerging
GL01300,Lakshmi,Tea Shop Owner,50643,24176,25048,32058,224,109,Low,0.4774,0.4946,0.0789,1,Increasing,Ready
GL01301,Lakshmi,Tea Shop Owner,65716,35138,24683,53786,189,108,Low,0.5347,0.3756,0.068,1,Increasing,Ready
GL01302,Lakshmi,Tea Shop Owner,66427,26338,18639,30714,252,105,Low,0.3965,0.2806,0.14,1,Stable,Emerging
GL01303,Lakshmi,Tea Shop Owner,63367,26443,15843,38471,274,184,Low,0.4173,0.25,0.1129,0,Stable,Ready
GL01304,Lakshmi,Tea Shop Owner,59923,46152,13082,40867,248,147,Low,0.7702,0.2183,0.1487,0,Increasing,Ready
GL01305,Lakshmi,Tea Shop Owner,50038,39545,9968,53547,173,173,Low,0.7903,0.1992,0.0499,1,Increasing,Building
GL01306,Lakshmi,Tea Shop Owner,53835,43380,9932,32235,271,164,Low,0.8058,0.1845,0.1082,1,Stable,Building
GL01307,Lakshmi,Tea Shop Owner,69064,54905,13451,42210,162,190,Low,0.795,0.1948,0.0948,0,Stable,Building
GL01308,Lakshmi,Tea Shop Owner,65123,31506,28543,30775,221,147,Low,0.4838,0.4383,0.0432,0,Stable,Ready
GL01309,Lakshmi,Tea Shop Owner,51255,28215,16457,47111,247,140,Low,0.5505,0.3211,0.1266,0,Increasing,Ready
GL01310,Lakshmi,Tea Shop Owner,65102,35988,22822,47636,291,188,Low,0.5528,0.3506,0.1215,1,Increasing,Ready
GL01311,Lakshmi,Tea Shop Owner,51413,26380,20548,39056,153,136,Low,0.5131,0.3997,0.0879,1,Increasing,Ready
GL01312,Lakshmi,Tea Shop Owner,57571,23782,16661,32809,165,199,Medium,0.4131,0.2894,0.1006,1,Increasing,Ready
GL01313,Lakshmi,Tea Shop Owner,61569,42100,16154,52415,250,125,Medium,0.6838,0.2624,0.1161,0,Increasing,Ready
GL01314,Lakshmi,Tea Shop Owner,47112,40299,6472,51634,180,174,Low,0.8554,0.1374,0.1035,0,Increasing,Emerging
GL01315,Lakshmi,Tea Shop Owner,55741,40635,14350,43581,210,125,Low,0.729,0.2574,0.1154,1,Increasing,Emerging
GL01316,Lakshmi,Tea Shop Owner,52233,43917,7900,36673,199,124,Low,0.8408,0.1512,0.0539,0,Stable,Building
GL01317,Lakshmi,Tea Shop Owner,59875,30596,24278,41938,270,130,Low,0.511,0.4055,0.0258,1,Stable,Emerging
GL01318,Lakshmi,Tea Shop Owner,64149,55739,7989,39086,181,153,Low,0.8689,0.1245,0.0786,1,Increasing,Building
GL01319,Lakshmi,Tea Shop Owner,52463,41445,10467,27429,231,140,Low,0.79,0.1995,0.1061,1,Stable,Building
GL01320,Lakshmi,Tea Shop Owner,60082,52145,7540,40235,197,147,Low,0.8679,0.1255,0.1174,1,Stable,Building
GL01321,Lakshmi,Tea Shop Owner,55613,33896,19486,29178,151,115,Low,0.6095,0.3504,0.1138,0,Stable,Ready
GL01322,Lakshmi,Tea Shop Owner,45093,40051,4789,27221,247,103,Low,0.8882,0.1062,0.0387,1,Stable,Building
GL01323,Lakshmi,Tea Shop Owner,62101,38546,20574,44978,291,183,Low,0.6207,0.3313,0.0884,1,Increasing,Ready
GL01324,Lakshmi,Tea Shop Owner,50367,41618,8311,36568,158,163,Low,0.8263,0.165,0.0022,0,Increasing,Emerging
GL01325,Lakshmi,Tea Shop Owner,47678,28797,15897,44235,196,142,Low,0.604,0.3334,0.0161,1,Increasing,Ready
GL01326,Lakshmi,Tea Shop Owner,49189,24687,23017,35482,158,102,Low,0.5019,0.4679,0.0377,0,Increasing,Ready
GL01327,Lakshmi,Tea Shop Owner,53996,22878,20324,52146,206,141,Low,0.4237,0.3764,0.061,1,Increasing,Ready
GL01328,Lakshmi,Tea Shop Owner,57807,22261,20748,27068,229,153,Low,0.3851,0.3589,0.0019,0,Increasing,Ready
GL01329,Lakshmi,Tea Shop Owner,45563,34135,10856,45321,186,159,Medium,0.7492,0.2383,0.082,0,Stable,Emerging
GL01330,Lakshmi,Tea Shop Owner,69048,29607,18952,25520,261,140,Medium,0.4288,0.2745,0.0123,1,Increasing,Ready
GL01331,Lakshmi,Tea Shop Owner,63319,39688,21283,44883,262,162,Low,0.6268,0.3361,0.1304,1,Stable,Emerging
GL01332,Lakshmi,Tea Shop Owner,59251,27249,22476,25376,210,173,Medium,0.4599,0.3793,0.0951,1,Increasing,Ready
GL01333,Lakshmi,Tea Shop Owner,56674,34452,18332,32401,294,131,Low,0.6079,0.3235,0.0745,0,Stable,Ready
GL01334,Lakshmi,Tea Shop Owner,60617,46135,13757,30162,279,182,Low,0.7611,0.2269,0.0813,0,Stable,Emerging
GL01335,Lakshmi,Tea Shop Owner,56381,41671,13974,37555,241,153,Low,0.7391,0.2478,0.0088,1,Stable,Building
GL01336,Lakshmi,Tea Shop Owner,53598,34324,16123,38548,257,154,Low,0.6404,0.3008,0.1019,0,Stable,Ready
GL01337,Lakshmi,Tea Shop Owner,68112,40397,23494,26341,280,180,Low,0.5931,0.3449,0.026,1,Stable,Emerging
GL01338,Lakshmi,Tea Shop Owner,50997,26477,17616,52283,173,125,Low,0.5192,0.3454,0.0051,0,Stable,Ready
GL01339,Lakshmi,Tea Shop Owner,52325,24325,15351,40352,294,117,Low,0.4649,0.2934,0.1247,0,Stable,Ready
GL01340,Lakshmi,Tea Shop Owner,54001,34749,17305,29871,179,115,Low,0.6435,0.3205,0.1404,1,Stable,Emerging
GL01341,Lakshmi,Tea Shop Owner,60428,40178,15122,39122,154,187,Low,0.6649,0.2502,0.0808,0,Increasing,Ready
GL01342,Lakshmi,Tea Shop Owner,67909,56846,10509,45173,155,164,Medium,0.8371,0.1548,0.0244,1,Stable,Building
GL01343,Lakshmi,Tea Shop Owner,59854,34098,24020,41091,234,153,Medium,0.5697,0.4013,0.0125,0,Increasing,Ready
GL01344,Lakshmi,Tea Shop Owner,63308,26272,15754,45667,191,115,Low,0.415,0.2488,0.0228,0,Increasing,Ready
GL01345,Lakshmi,Tea Shop Owner,69991,56783,12547,28805,291,143,Medium,0.8113,0.1793,0.0645,0,Increasing,Emerging
GL01346,Lakshmi,Tea Shop Owner,69102,60167,8488,33690,168,169,Low,0.8707,0.1228,0.0736,0,Stable,Building
GL01347,Lakshmi,Tea Shop Owner,66398,38544,24953,36797,163,105,Low,0.5805,0.3758,0.0124,1,Increasing,Ready
GL01348,Lakshmi,Tea Shop Owner,45069,28010,15189,28558,251,140,Medium,0.6215,0.337,0.1477,1,Increasing,Ready
GL01349,Lakshmi,Tea Shop Owner,61321,31702,16638,54704,238,107,Low,0.517,0.2713,0.1487,1,Stable,Emerging
GL01350,Lakshmi,Tea Shop Owner,48494,29503,17390,42867,151,123,Low,0.6084,0.3586,0.1181,1,Increasing,Ready
GL01351,Lakshmi,Tea Shop Owner,61042,37449,17000,37079,245,196,Low,0.6135,0.2785,0.1447,0,Increasing,Ready
GL01352,Lakshmi,Tea Shop Owner,50108,23691,18768,42801,182,187,Low,0.4728,0.3746,0.1046,0,Stable,Ready
GL01353,Lakshmi,Tea Shop Owner,51310,35968,14574,52498,232,102,Low,0.701,0.284,0.0167,1,Increasing,Emerging
GL01354,Lakshmi,Tea Shop Owner,56040,38650,16419,43542,217,183,Low,0.6897,0.293,0.0292,0,Stable,Emerging
GL01355,Lakshmi,Tea Shop Owner,48983,20646,23837,26870,188,155,Low,0.4215,0.4866,0.0181,0,Stable,Ready
GL01356,Lakshmi,Tea Shop Owner,53547,21520,16191,42835,209,200,Low,0.4019,0.3024,0.0683,1,Increasing,Ready
GL01357,Lakshmi,Tea Shop Owner,48125,21920,17391,35659,225,128,Medium,0.4555,0.3614,0.0588,0,Increasing,Ready
GL01358,Lakshmi,Tea Shop Owner,63309,40739,19930,35323,176,177,Low,0.6435,0.3148,0.074,1,Stable,Emerging
GL01359,Lakshmi,Tea Shop Owner,51469,40068,10830,48033,252,189,Low,0.7785,0.2104,0.0848,0,Increasing,Ready
GL01360,Lakshmi,Tea Shop Owner,54955,28565,16754,36589,158,153,Medium,0.5198,0.3049,0.036,0,Stable,Ready
GL01361,Lakshmi,Tea Shop Owner,59114,47001,11507,30837,154,141,Low,0.7951,0.1947,0.0694,1,Stable,Building
GL01362,Lakshmi,Tea Shop Owner,45606,17676,16129,32412,276,109,Low,0.3876,0.3537,0.0085,0,Stable,Ready
GL01363,Lakshmi,Tea Shop Owner,49350,27142,20522,52205,243,188,Low,0.55,0.4158,0.0318,1,Stable,Emerging
GL01364,Lakshmi,Tea Shop Owner,51216,38109,12451,38625,241,180,Low,0.7441,0.2431,0.065,0,Increasing,Ready
GL01365,Lakshmi,Tea Shop Owner,48606,31681,15649,34096,255,112,Medium,0.6518,0.322,0.0491,1,Stable,Building
GL01366,Lakshmi,Tea Shop Owner,47875,31262,15274,40664,233,135,Low,0.653,0.319,0.0672,1,Increasing,Emerging
GL01367,Lakshmi,Tea Shop Owner,54502,46359,7735,52475,201,154,Low,0.8506,0.1419,0.1029,0,Increasing,Emerging
GL01368,Lakshmi,Tea Shop Owner,69102,37391,22611,41339,285,151,Low,0.5411,0.3272,0.0467,0,Stable,Ready
GL01369,Lakshmi,Tea Shop Owner,45543,31943,12920,28505,192,131,Low,0.7014,0.2837,0.1363,1,Increasing,Emerging
GL01370,Lakshmi,Tea Shop Owner,52165,22796,20216,48608,187,149,Low,0.437,0.3875,0.0343,0,Stable,Ready
GL01371,Lakshmi,Tea Shop Owner,51346,29077,21028,46085,156,117,Low,0.5663,0.4095,0.0481,1,Stable,Emerging
GL01372,Lakshmi,Tea Shop Owner,66290,41650,18807,38337,261,106,Low,0.6283,0.2837,0.0729,1,Stable,Emerging
GL01373,Lakshmi,Tea Shop Owner,60587,28560,24772,30322,217,196,Low,0.4714,0.4089,0.0591,1,Increasing,Ready
GL01374,Lakshmi,Tea Shop Owner,57697,31421,16207,49993,267,109,Low,0.5446,0.2809,0.0226,0,Increasing,Ready
GL01375,Lakshmi,Tea Shop Owner,55681,27272,18263,52906,281,197,Low,0.4898,0.328,0.0015,0,Increasing,Ready
GL01376,Lakshmi,Tea Shop Owner,65659,28253,17089,29346,213,173,Low,0.4303,0.2603,0.1272,0,Stable,Ready
GL01377,Lakshmi,Tea Shop Owner,50267,44461,5515,30209,248,124,Low,0.8845,0.1097,0.0248,0,Increasing,Emerging
GL01378,Lakshmi,Tea Shop Owner,58066,46981,10530,48885,221,106,Low,0.8091,0.1813,0.1324,0,Increasing,Emerging
GL01379,Lakshmi,Tea Shop Owner,59041,39557,17402,52616,206,142,Low,0.67,0.2947,0.064,1,Increasing,Emerging
GL01380,Lakshmi,Tea Shop Owner,64865,37628,22825,35546,229,125,Low,0.5801,0.3519,0.1137,1,Stable,Emerging
GL01381,Lakshmi,Tea Shop Owner,55754,36334,15502,44453,205,183,Low,0.6517,0.278,0.019,1,Increasing,Emerging
GL01382,Lakshmi,Tea Shop Owner,54567,29886,20986,44768,239,187,Low,0.5477,0.3846,0.1393,0,Stable,Ready
GL01383,Lakshmi,Tea Shop Owner,51191,38685,11880,51922,264,105,Low,0.7557,0.2321,0.099,1,Stable,Building
GL01384,Lakshmi,Tea Shop Owner,61596,54728,6524,43429,181,163,Medium,0.8885,0.1059,0.0724,1,Stable,Building
GL01385,Lakshmi,Tea Shop Owner,61013,22147,18443,33759,242,133,Medium,0.363,0.3023,0.0441,0,Increasing,Ready
GL01386,Lakshmi,Tea Shop Owner,65309,37911,23246,25610,243,165,Low,0.5805,0.3559,0.0578,0,Stable,Ready
GL01387,Lakshmi,Tea Shop Owner,47131,22085,17262,40872,240,151,Low,0.4686,0.3663,0.0759,1,Increasing,Ready
GL01388,Lakshmi,Tea Shop Owner,48616,27127,18874,53223,234,106,Low,0.558,0.3882,0.11,0,Stable,Ready
GL01389,Lakshmi,Tea Shop Owner,52869,25123,26305,54728,179,111,Low,0.4752,0.4976,0.0834,0,Increasing,Ready
GL01390,Lakshmi,Tea Shop Owner,62337,42046,18999,37543,217,147,Low,0.6745,0.3048,0.0844,0,Stable,Emerging
GL01391,Lakshmi,Tea Shop Owner,65359,41313,15133,30873,158,138,Low,0.6321,0.2315,0.0524,1,Stable,Emerging
GL01392,Lakshmi,Tea Shop Owner,49062,33911,14393,34133,161,107,Low,0.6912,0.2934,0.1377,0,Increasing,Ready
GL01393,Lakshmi,Tea Shop Owner,57131,25468,19087,25262,258,143,Low,0.4458,0.3341,0.0607,1,Increasing,Ready
GL01394,Lakshmi,Tea Shop Owner,54902,35982,16992,35033,284,150,Low,0.6554,0.3095,0.0116,0,Increasing,Ready
GL01395,Lakshmi,Tea Shop Owner,59066,22397,16627,54457,228,176,Low,0.3792,0.2815,0.008,0,Stable,Ready
GL01396,Lakshmi,Tea Shop Owner,69386,33575,24978,33940,284,133,Low,0.4839,0.36,0.0387,0,Stable,Ready
GL01397,Lakshmi,Tea Shop Owner,50465,32267,16746,34032,220,143,Low,0.6394,0.3318,0.1326,0,Stable,Ready
GL01398,Lakshmi,Tea Shop Owner,56074,41562,13786,48439,247,106,Medium,0.7412,0.2459,0.0605,0,Increasing,Ready
GL01399,Lakshmi,Tea Shop Owner,68472,60536,7539,33560,236,188,Low,0.8841,0.1101,0.0443,0,Increasing,Emerging
GL01400,Lakshmi,Tea Shop Owner,47850,39638,7801,51778,288,187,Low,0.8284,0.163,0.0399,0,Stable,Building
GL01401,Lakshmi,Tea Shop Owner,66185,33966,27139,49682,263,105,Medium,0.5132,0.41,0.0809,0,Increasing,Ready
GL01402,Lakshmi,Tea Shop Owner,59359,35188,18477,31572,172,173,Low,0.5928,0.3113,0.143,1,Stable,Emerging
GL01403,Lakshmi,Tea Shop Owner,55079,41408,12987,27220,216,135,Low,0.7518,0.2358,0.0272,1,Increasing,Emerging
GL01404,Lakshmi,Tea Shop Owner,61132,42266,16523,35974,165,130,Low,0.6914,0.2703,0.0808,0,Stable,Emerging
GL01405,Lakshmi,Tea Shop Owner,59793,21375,15267,28360,240,162,Medium,0.3575,0.2553,0.0035,0,Increasing,Ready
GL01406,Lakshmi,Tea Shop Owner,68145,31598,29485,52973,220,114,Low,0.4637,0.4327,0.0213,1,Increasing,Ready
GL01407,Lakshmi,Tea Shop Owner,61989,50948,10488,44894,240,118,Low,0.8219,0.1692,0.1436,1,Increasing,Building
GL01408,Lakshmi,Tea Shop Owner,64947,24303,20192,36193,208,153,Low,0.3742,0.3109,0.1234,1,Stable,Emerging
GL01409,Lakshmi,Tea Shop Owner,49867,22983,22850,51849,285,154,Medium,0.4609,0.4582,0.1304,1,Increasing,Ready
GL01410,Lakshmi,Tea Shop Owner,46549,19015,16075,27081,203,193,Low,0.4085,0.3453,0.0468,0,Increasing,Ready
GL01411,Lakshmi,Tea Shop Owner,57035,38772,17215,27212,272,179,Low,0.6798,0.3018,0.0044,0,Increasing,Ready
GL01412,Lakshmi,Tea Shop Owner,64719,41109,17193,42293,200,159,Medium,0.6352,0.2657,0.1115,1,Increasing,Ready
GL01413,Lakshmi,Tea Shop Owner,48842,41457,7015,44205,256,142,Medium,0.8488,0.1436,0.0065,1,Stable,Building
GL01414,Lakshmi,Tea Shop Owner,67574,32219,24252,48633,209,120,Low,0.4768,0.3589,0.0958,0,Increasing,Ready
GL01415,Lakshmi,Tea Shop Owner,46435,21346,21401,31752,262,173,Low,0.4597,0.4609,0.143,0,Increasing,Ready
GL01416,Lakshmi,Tea Shop Owner,53596,35057,16507,54544,259,182,Low,0.6541,0.308,0.0277,1,Stable,Building
GL01417,Lakshmi,Tea Shop Owner,46900,27019,15204,31335,231,176,Low,0.5761,0.3242,0.0839,0,Increasing,Ready
GL01418,Lakshmi,Tea Shop Owner,67021,47162,18537,29411,265,173,Medium,0.7037,0.2766,0.122,0,Stable,Emerging
GL01419,Lakshmi,Tea Shop Owner,60565,27042,21977,35237,275,131,Low,0.4465,0.3629,0.0957,1,Stable,Emerging
GL01420,Lakshmi,Tea Shop Owner,63901,52814,10532,36469,190,124,Medium,0.8265,0.1648,0.1041,0,Stable,Building
GL01421,Lakshmi,Tea Shop Owner,61069,24659,27042,34433,188,126,Low,0.4038,0.4428,0.0662,1,Increasing,Ready
GL01422,Lakshmi,Tea Shop Owner,51867,25528,16628,39400,263,174,Low,0.4922,0.3206,0.0811,0,Increasing,Ready
GL01423,Lakshmi,Tea Shop Owner,52974,32059,17086,45328,215,165,Medium,0.6052,0.3225,0.123,1,Increasing,Ready
GL01424,Lakshmi,Tea Shop Owner,52511,37723,14048,28692,152,189,Medium,0.7184,0.2675,0.0603,1,Increasing,Emerging
GL01425,Lakshmi,Tea Shop Owner,67885,60037,7455,25482,205,117,Low,0.8844,0.1098,0.0043,0,Increasing,Emerging
GL01426,Lakshmi,Tea Shop Owner,60002,50569,8961,45150,183,182,Medium,0.8428,0.1493,0.0002,1,Stable,Building
GL01427,Lakshmi,Tea Shop Owner,64519,23155,26435,28266,248,196,Low,0.3589,0.4097,0.018,0,Stable,Ready
GL01428,Lakshmi,Tea Shop Owner,64800,48574,15261,33518,230,130,Low,0.7496,0.2355,0.132,0,Stable,Emerging
GL01429,Lakshmi,Tea Shop Owner,69206,46935,20735,38587,173,129,Medium,0.6782,0.2996,0.1237,0,Stable,Emerging
GL01430,Lakshmi,Tea Shop Owner,61933,22394,22877,45919,267,144,Low,0.3616,0.3694,0.0767,1,Increasing,Ready
GL01431,Lakshmi,Tea Shop Owner,48878,19678,25020,51993,177,199,Low,0.4026,0.5119,0.0074,0,Stable,Ready
GL01432,Lakshmi,Tea Shop Owner,67022,43611,16483,44155,167,142,Low,0.6507,0.2459,0.042,0,Increasing,Ready
GL01433,Lakshmi,Tea Shop Owner,66965,49547,15475,50393,212,198,Medium,0.7399,0.2311,0.1197,0,Stable,Emerging
GL01434,Lakshmi,Tea Shop Owner,58304,27414,21766,36116,210,151,Low,0.4702,0.3733,0.1134,0,Increasing,Ready
GL01435,Lakshmi,Tea Shop Owner,53185,30661,20631,47146,232,118,Medium,0.5765,0.3879,0.0956,0,Increasing,Ready
GL01436,Lakshmi,Tea Shop Owner,49277,37287,11390,25018,252,123,Low,0.7567,0.2311,0.0945,1,Increasing,Emerging
GL01437,Lakshmi,Tea Shop Owner,45874,34483,10821,42582,158,197,Low,0.7517,0.2359,0.1166,0,Stable,Emerging
GL01438,Lakshmi,Tea Shop Owner,45701,21717,22145,33707,203,141,Low,0.4752,0.4846,0.0116,1,Increasing,Ready
GL01439,Lakshmi,Tea Shop Owner,55224,36569,17348,43609,166,174,Low,0.6622,0.3141,0.002,0,Stable,Emerging
GL01440,Lakshmi,Tea Shop Owner,55449,42695,12116,51343,182,196,Low,0.77,0.2185,0.0991,0,Stable,Emerging
GL01441,Lakshmi,Tea Shop Owner,60358,40222,16413,31666,226,135,Low,0.6664,0.2719,0.0076,1,Increasing,Emerging
GL01442,Lakshmi,Tea Shop Owner,46411,17919,20253,50745,162,153,Medium,0.3861,0.4364,0.1121,0,Increasing,Ready
GL01443,Lakshmi,Tea Shop Owner,65459,38529,16723,35531,237,190,Low,0.5886,0.2555,0.113,0,Increasing,Ready
GL01444,Lakshmi,Tea Shop Owner,45595,38158,7065,40139,202,154,Low,0.8369,0.155,0.1294,1,Stable,Building
GL01445,Lakshmi,Tea Shop Owner,55609,38014,15912,29839,263,135,Low,0.6836,0.2861,0.0197,1,Increasing,Emerging
GL01446,Lakshmi,Tea Shop Owner,62949,54010,8492,34256,213,112,Medium,0.858,0.1349,0.1234,0,Increasing,Emerging
GL01447,Lakshmi,Tea Shop Owner,50713,36731,13282,47716,247,168,Low,0.7243,0.2619,0.091,1,Increasing,Emerging
GL01448,Lakshmi,Tea Shop Owner,69203,38123,27622,34993,261,113,Low,0.5509,0.3991,0.1382,1,Stable,Emerging
GL01449,Lakshmi,Tea Shop Owner,61834,54135,7314,51529,299,121,Low,0.8755,0.1183,0.0582,0,Stable,Building
GL01450,Lakshmi,Tea Shop Owner,51418,35699,14933,32737,270,157,Low,0.6943,0.2904,0.0753,1,Increasing,Emerging
