user_id,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,financial_buffer,financial_score,missed_payments,income_growth,financial_tier
GL01710,Tea Shop Owner,62713,51568,10587,35720,240,196,Low,0.8223,0.1688,0.1175,0.6927,5,1,Increasing,Emerging
GL01711,Tea Shop Owner,60067,49140,10380,51405,253,197,Medium,0.8181,0.1728,0.0167,1.0461,5,1,Increasing,Emerging
GL01712,Tea Shop Owner,49442,37590,11259,39470,280,161,Medium,0.7603,0.2277,0.0838,1.05,5,1,Stable,Emerging
GL01713,Tea Shop Owner,60357,47199,12500,35724,154,107,Low,0.782,0.2071,0.0532,0.7569,5,1,Stable,Emerging
GL01714,Tea Shop Owner,52552,39482,12416,52236,251,104,Medium,0.7513,0.2363,0.0149,1.323,9,0,Increasing,Ready
GL01715,Tea Shop Owner,59743,33276,18502,45187,272,188,Low,0.557,0.3097,0.1145,1.3579,9,1,Increasing,Ready
GL01716,Tea Shop Owner,48522,23969,15013,26244,222,158,Medium,0.494,0.3094,0.0394,1.0949,9,0,Stable,Ready
GL01717,Tea Shop Owner,49111,38881,9718,32150,292,121,Low,0.7917,0.1979,0.0831,0.8269,5,1,Increasing,Emerging
GL01718,Tea Shop Owner,49946,27445,20744,28588,248,169,Low,0.5495,0.4153,0.1194,1.0416,7,1,Stable,Emerging
GL01719,Tea Shop Owner,56028,48139,7494,43842,262,158,Low,0.8592,0.1338,0.1218,0.9107,5,0,Stable,Emerging
GL01720,Tea Shop Owner,50556,26597,18226,47016,250,106,Low,0.5261,0.3605,0.0392,1.7677,9,0,Stable,Ready
GL01721,Tea Shop Owner,62467,39123,15472,49160,197,162,Medium,0.6263,0.2477,0.1085,1.2565,9,1,Increasing,Ready
GL01722,Tea Shop Owner,57999,23988,22008,48492,194,106,Low,0.4136,0.3795,0.071,2.0215,9,1,Increasing,Ready
GL01723,Tea Shop Owner,67227,43475,16079,39465,189,106,Low,0.6467,0.2392,0.0408,0.9078,9,0,Stable,Ready
GL01724,Tea Shop Owner,69707,45874,22551,41298,290,187,Medium,0.6581,0.3235,0.0987,0.9002,9,0,Increasing,Ready
GL01725,Tea Shop Owner,62869,50068,12160,52452,165,104,Low,0.7964,0.1934,0.0224,1.0476,7,0,Increasing,Emerging
GL01726,Tea Shop Owner,45962,17851,19613,50489,201,162,Low,0.3884,0.4267,0.1015,2.8284,9,0,Stable,Ready
GL01727,Tea Shop Owner,68886,50982,15393,27749,268,158,Low,0.7401,0.2235,0.1225,0.5443,9,0,Increasing,Ready
GL01728,Tea Shop Owner,64556,35809,24712,30548,232,195,Medium,0.5547,0.3828,0.116,0.8531,9,0,Stable,Ready
GL01729,Tea Shop Owner,49007,19053,18341,33840,225,145,Low,0.3888,0.3743,0.1188,1.7761,7,1,Stable,Emerging
GL01730,Tea Shop Owner,45433,30022,14640,39635,279,149,Low,0.6608,0.3222,0.0894,1.3202,5,1,Stable,Emerging
GL01731,Tea Shop Owner,66592,35560,26445,53871,218,124,Low,0.534,0.3971,0.1089,1.5149,9,0,Stable,Ready
GL01732,Tea Shop Owner,64124,32600,24021,43764,188,107,Low,0.5084,0.3746,0.1389,1.3425,9,1,Increasing,Ready
GL01733,Tea Shop Owner,50749,38026,12086,52429,295,144,Medium,0.7493,0.2382,0.0145,1.3788,7,0,Stable,Emerging
GL01734,Tea Shop Owner,68941,36745,24460,29958,173,131,Low,0.533,0.3548,0.0153,0.8153,7,1,Stable,Emerging
GL01735,Tea Shop Owner,51881,30879,17788,48203,224,114,Low,0.5952,0.3429,0.0084,1.561,9,0,Stable,Ready
GL01736,Tea Shop Owner,46257,31972,13570,53865,204,161,Medium,0.6912,0.2934,0.0217,1.6848,7,1,Increasing,Emerging
GL01737,Tea Shop Owner,62620,25674,18756,38800,172,167,Low,0.41,0.2995,0.0567,1.5113,7,1,Stable,Emerging
GL01738,Tea Shop Owner,56507,49409,6743,34813,206,166,Low,0.8744,0.1193,0.1181,0.7046,3,1,Stable,Building
GL01739,Tea Shop Owner,55059,38915,15208,48034,264,151,Low,0.7068,0.2762,0.0617,1.2343,7,0,Stable,Emerging
GL01740,Tea Shop Owner,46395,38150,7832,48597,294,155,Low,0.8223,0.1688,0.0771,1.2738,5,0,Stable,Emerging
GL01741,Tea Shop Owner,51031,23642,21412,34679,257,191,Low,0.4633,0.4196,0.124,1.4668,7,1,Stable,Emerging
GL01742,Tea Shop Owner,46781,30978,15006,46497,160,178,Low,0.6622,0.3208,0.1491,1.501,9,0,Increasing,Ready
GL01743,Tea Shop Owner,57543,44227,12650,46949,198,186,Low,0.7686,0.2198,0.1111,1.0615,7,1,Increasing,Emerging
GL01744,Tea Shop Owner,55734,20248,25802,46885,205,146,Low,0.3633,0.4629,0.1003,2.3155,9,0,Stable,Ready
GL01745,Tea Shop Owner,46156,29927,15218,31192,158,189,Low,0.6484,0.3297,0.0219,1.0423,9,1,Increasing,Ready
GL01746,Tea Shop Owner,49856,39929,9430,47602,170,130,Medium,0.8009,0.1891,0.1349,1.1922,5,0,Stable,Emerging
GL01747,Tea Shop Owner,47687,24940,16575,46097,234,127,Low,0.523,0.3476,0.1054,1.8483,7,1,Stable,Emerging
GL01748,Tea Shop Owner,64291,39307,21765,27924,250,161,Low,0.6114,0.3385,0.0764,0.7104,10,0,Increasing,Ready
GL01749,Tea Shop Owner,64205,26966,22814,52059,203,148,Low,0.42,0.3553,0.0817,1.9305,10,0,Increasing,Ready
GL01750,Tea Shop Owner,63190,52751,9917,39102,261,178,Low,0.8348,0.1569,0.0338,0.7413,5,1,Increasing,Emerging
GL01751,Tea Shop Owner,46553,25315,16819,41851,251,187,Medium,0.5438,0.3613,0.0189,1.6532,7,1,Stable,Emerging
GL01752,Tea Shop Owner,51439,37365,13370,31389,158,116,Low,0.7264,0.2599,0.047,0.8401,7,0,Stable,Emerging
GL01753,Tea Shop Owner,48087,20715,21965,32049,175,113,Low,0.4308,0.4568,0.0208,1.5471,10,0,Increasing,Ready
GL01754,Tea Shop Owner,45878,35564,9798,45290,184,169,Low,0.7752,0.2136,0.0643,1.2735,5,1,Stable,Emerging
GL01755,Tea Shop Owner,68667,43699,23155,45414,208,152,Low,0.6364,0.3372,0.0407,1.0392,10,0,Increasing,Ready
GL01756,Tea Shop Owner,65411,32430,28513,38276,284,159,Low,0.4958,0.4359,0.1454,1.1803,9,1,Increasing,Ready
GL01757,Tea Shop Owner,66395,53447,12300,44257,250,179,Low,0.805,0.1853,0.1201,0.8281,7,0,Increasing,Emerging
GL01758,Tea Shop Owner,68244,41983,21998,44981,275,134,Low,0.6152,0.3223,0.008,1.0714,7,1,Stable,Emerging
GL01759,Tea Shop Owner,58824,29435,23938,36187,182,125,Low,0.5004,0.4069,0.108,1.2294,10,0,Increasing,Ready
GL01760,Tea Shop Owner,67989,57579,9889,41480,180,188,Medium,0.8469,0.1454,0.0052,0.7204,5,1,Increasing,Emerging
GL01761,Tea Shop Owner,69800,61570,7818,53350,206,183,Medium,0.8821,0.112,0.0758,0.8665,5,1,Increasing,Emerging
GL01762,Tea Shop Owner,58289,47225,10510,53836,221,103,Low,0.8102,0.1803,0.0673,1.14,5,0,Stable,Emerging
GL01763,Tea Shop Owner,69082,47970,18922,33487,260,127,Low,0.6944,0.2739,0.1457,0.6981,7,1,Increasing,Emerging
GL01764,Tea Shop Owner,47453,33572,13186,26089,240,161,Low,0.7075,0.2779,0.1242,0.7771,5,1,Stable,Emerging
GL01765,Tea Shop Owner,64234,56551,7298,27300,222,104,Low,0.8804,0.1136,0.1048,0.4828,7,0,Increasing,Emerging
GL01766,Tea Shop Owner,46562,26484,18550,35157,282,124,Low,0.5688,0.3984,0.1153,1.3275,9,1,Increasing,Ready
GL01767,Tea Shop Owner,69266,43055,22051,30024,299,195,Low,0.6216,0.3184,0.0577,0.6973,9,1,Increasing,Ready
GL01768,Tea Shop Owner,69138,37638,24572,38626,178,176,Low,0.5444,0.3554,0.0338,1.0263,9,0,Stable,Ready
GL01769,Tea Shop Owner,60394,48278,11510,25335,259,134,Low,0.7994,0.1906,0.0979,0.5248,3,1,Stable,Building
GL01770,Tea Shop Owner,64114,30877,25222,27073,203,130,Low,0.4816,0.3934,0.1019,0.8768,9,0,Stable,Ready
GL01771,Tea Shop Owner,66793,29362,17293,43394,190,198,Low,0.4396,0.2589,0.0381,1.4779,10,0,Increasing,Ready
GL01772,Tea Shop Owner,50568,39058,10934,53670,193,182,Medium,0.7724,0.2162,0.0585,1.3741,5,1,Stable,Emerging
GL01773,Tea Shop Owner,56508,41358,14392,47623,221,175,Low,0.7319,0.2547,0.149,1.1515,7,0,Stable,Emerging
GL01774,Tea Shop Owner,56512,44672,11248,34650,187,172,Low,0.7905,0.199,0.1033,0.7757,7,0,Increasing,Emerging
GL01775,Tea Shop Owner,58202,48738,8990,50014,237,133,Low,0.8374,0.1545,0.0351,1.0262,5,1,Increasing,Emerging
GL01776,Tea Shop Owner,47698,42122,5297,37078,243,111,Medium,0.8831,0.1111,0.005,0.8803,3,1,Stable,Building
GL01777,Tea Shop Owner,61273,38834,16474,45267,294,124,Low,0.6338,0.2689,0.1339,1.1657,7,1,Stable,Emerging
GL01778,Tea Shop Owner,69843,48952,15492,47751,260,136,Low,0.7009,0.2218,0.0812,0.9755,7,1,Increasing,Emerging
GL01779,Tea Shop Owner,68137,29918,20781,30283,167,193,Low,0.4391,0.305,0.061,1.0122,7,1,Stable,Emerging
GL01780,Tea Shop Owner,68220,57475,10207,27464,269,180,Low,0.8425,0.1496,0.0812,0.4778,5,1,Increasing,Emerging
GL01781,Tea Shop Owner,68651,34284,16966,44492,285,157,Medium,0.4994,0.2471,0.0272,1.2977,9,0,Stable,Ready
GL01782,Tea Shop Owner,49954,28378,18578,54740,228,175,Medium,0.5681,0.3719,0.1472,1.929,7,1,Stable,Emerging
GL01783,Tea Shop Owner,60470,51774,8261,38739,166,134,Medium,0.8562,0.1366,0.1342,0.7482,7,0,Increasing,Emerging
GL01784,Tea Shop Owner,46444,24810,19065,31702,223,158,Low,0.5342,0.4105,0.1124,1.2778,9,1,Increasing,Ready
GL01785,Tea Shop Owner,68750,27053,26065,49491,157,181,Low,0.3935,0.3791,0.1168,1.8294,9,0,Stable,Ready
GL01786,Tea Shop Owner,56571,47265,8840,52172,251,147,Low,0.8355,0.1563,0.1139,1.1038,5,1,Increasing,Emerging
GL01787,Tea Shop Owner,48122,24383,17715,53291,182,177,Low,0.5067,0.3681,0.0468,2.1856,10,0,Increasing,Ready
GL01788,Tea Shop Owner,45946,38263,7298,35446,192,108,Low,0.8328,0.1588,0.0807,0.9264,5,1,Increasing,Emerging
GL01789,Tea Shop Owner,48591,32954,14855,42627,300,115,Low,0.6782,0.3057,0.0582,1.2935,7,0,Stable,Emerging
GL01790,Tea Shop Owner,66383,32746,25417,27729,162,158,Low,0.4933,0.3829,0.0068,0.8468,9,1,Increasing,Ready
GL01791,Tea Shop Owner,64883,24811,22461,39150,240,131,Low,0.3824,0.3462,0.1466,1.5779,7,1,Stable,Emerging
GL01792,Tea Shop Owner,50696,19948,23275,41555,175,156,Low,0.3935,0.4591,0.1414,2.0832,7,1,Stable,Emerging
GL01793,Tea Shop Owner,58356,23441,15383,44494,169,101,Low,0.4017,0.2636,0.0616,1.8981,10,0,Increasing,Ready
GL01794,Tea Shop Owner,69217,45087,15617,52983,268,151,Low,0.6514,0.2256,0.0334,1.1751,9,0,Increasing,Ready
GL01795,Tea Shop Owner,63298,55911,7017,45297,202,149,Low,0.8833,0.1109,0.1473,0.8102,3,1,Stable,Building
GL01796,Tea Shop Owner,61711,33015,19190,54278,205,102,Low,0.535,0.311,0.1322,1.644,9,0,Stable,Ready
GL01797,Tea Shop Owner,60620,26248,28876,33314,192,171,Low,0.433,0.4763,0.1465,1.2692,9,0,Stable,Ready
GL01798,Tea Shop Owner,49234,43478,5468,28053,293,197,Medium,0.8831,0.1111,0.1075,0.6452,7,0,Increasing,Emerging
GL01799,Tea Shop Owner,46731,25734,16754,51512,176,174,Low,0.5507,0.3585,0.0836,2.0017,7,1,Stable,Emerging
GL01800,Tea Shop Owner,66019,52122,13202,51619,210,174,Medium,0.7895,0.2,0.0008,0.9903,5,1,Increasing,Emerging
GL01801,Tea Shop Owner,68839,54017,14080,26859,239,197,Low,0.7847,0.2045,0.0187,0.4972,7,0,Stable,Emerging
GL01802,Tea Shop Owner,60074,28679,20100,49396,242,153,Low,0.4774,0.3346,0.0468,1.7224,9,1,Increasing,Ready
GL01803,Tea Shop Owner,62883,23952,29685,29869,285,135,Low,0.3809,0.4721,0.0483,1.247,10,0,Increasing,Ready
GL01804,Tea Shop Owner,47723,33806,13221,46551,159,137,Low,0.7084,0.277,0.0295,1.377,5,1,Stable,Emerging
GL01805,Tea Shop Owner,68982,57572,10839,36088,204,152,Low,0.8346,0.1571,0.0106,0.6268,5,1,Increasing,Emerging
GL01806,Tea Shop Owner,61373,27231,23460,44231,231,114,Low,0.4437,0.3823,0.1104,1.6243,9,1,Increasing,Ready
GL01807,Tea Shop Owner,55644,30748,15828,28220,210,123,Low,0.5526,0.2845,0.1274,0.9178,9,1,Increasing,Ready
GL01808,Tea Shop Owner,57804,35786,17642,47533,287,145,Low,0.6191,0.3052,0.1013,1.3283,9,1,Increasing,Ready
GL01809,Tea Shop Owner,55426,25157,17973,32488,278,132,Low,0.4539,0.3243,0.1183,1.2914,10,0,Increasing,Ready
GL01810,Tea Shop Owner,56102,28718,17153,32422,258,158,Low,0.5119,0.3057,0.0244,1.129,10,0,Increasing,Ready
GL01811,Tea Shop Owner,54068,42194,11280,35607,273,136,Low,0.7804,0.2086,0.0172,0.8439,7,0,Stable,Emerging
GL01812,Tea Shop Owner,69764,35063,24852,31125,163,151,Low,0.5026,0.3562,0.0077,0.8877,7,1,Stable,Emerging
GL01813,Tea Shop Owner,66011,38193,23257,32169,166,136,Low,0.5786,0.3523,0.0686,0.8423,7,1,Stable,Emerging
GL01814,Tea Shop Owner,52976,19050,18952,30955,196,151,Low,0.3596,0.3577,0.0783,1.6249,9,0,Stable,Ready
GL01815,Tea Shop Owner,60828,48546,11667,47207,176,121,Low,0.7981,0.1918,0.1324,0.9724,5,1,Increasing,Emerging
GL01816,Tea Shop Owner,59791,40771,18038,38309,251,117,Low,0.6819,0.3017,0.0553,0.9396,5,1,Stable,Emerging
GL01817,Tea Shop Owner,69447,59134,9797,26930,264,197,Low,0.8515,0.1411,0.0594,0.4554,5,1,Increasing,Emerging
GL01818,Tea Shop Owner,49962,20089,22905,46222,171,144,Low,0.4021,0.4584,0.0396,2.3009,7,1,Stable,Emerging
GL01819,Tea Shop Owner,65280,35544,18640,48583,186,186,Low,0.5445,0.2855,0.0129,1.3668,9,0,Stable,Ready
GL01820,Tea Shop Owner,67739,34133,17213,29741,264,136,Low,0.5039,0.2541,0.0267,0.8713,10,0,Increasing,Ready
GL01821,Tea Shop Owner,61824,37527,15284,38515,237,165,Medium,0.607,0.2472,0.0375,1.0263,9,0,Stable,Ready
GL01822,Tea Shop Owner,68384,31675,24788,47290,278,106,Low,0.4632,0.3625,0.116,1.493,9,1,Increasing,Ready
GL01823,Tea Shop Owner,58231,37256,17928,32382,292,132,Medium,0.6398,0.3079,0.0334,0.8692,10,0,Increasing,Ready
GL01824,Tea Shop Owner,46205,41006,4939,25618,251,114,Low,0.8875,0.1069,0.0399,0.6247,3,1,Stable,Building
GL01825,Tea Shop Owner,55616,41656,13262,49558,203,101,Low,0.749,0.2385,0.0031,1.1897,5,1,Stable,Emerging
GL01826,Tea Shop Owner,60104,39079,16864,26425,206,161,Low,0.6502,0.2806,0.1183,0.6762,7,0,Stable,Emerging
GL01827,Tea Shop Owner,57337,22137,27332,44073,157,123,Low,0.3861,0.4767,0.063,1.9909,9,0,Stable,Ready
GL01828,Tea Shop Owner,51944,33638,16346,54466,156,182,Medium,0.6476,0.3147,0.0623,1.6192,9,0,Stable,Ready
GL01829,Tea Shop Owner,46409,36403,9505,35960,198,125,Medium,0.7844,0.2048,0.0357,0.9878,5,1,Stable,Emerging
GL01830,Tea Shop Owner,62156,46523,14851,52169,159,123,Medium,0.7485,0.2389,0.0867,1.1214,9,0,Increasing,Ready
GL01831,Tea Shop Owner,66487,45463,17997,25342,176,135,Medium,0.6838,0.2707,0.1492,0.5574,9,0,Increasing,Ready
GL01832,Tea Shop Owner,53544,27773,22071,45611,184,178,Low,0.5187,0.4122,0.0462,1.6423,7,1,Stable,Emerging
GL01833,Tea Shop Owner,60682,33399,19258,40114,189,134,Low,0.5504,0.3174,0.0038,1.2011,10,0,Increasing,Ready
GL01834,Tea Shop Owner,66857,49741,15581,41578,273,170,Medium,0.744,0.233,0.1347,0.8359,7,1,Increasing,Emerging
GL01835,Tea Shop Owner,51324,33817,15325,41014,218,191,Low,0.6589,0.2986,0.089,1.2128,7,0,Stable,Emerging
GL01836,Tea Shop Owner,55568,44743,10283,50985,243,167,Low,0.8052,0.1851,0.0297,1.1395,5,0,Stable,Emerging
GL01837,Tea Shop Owner,60541,52222,7903,41995,203,189,Low,0.8626,0.1305,0.0922,0.8042,3,1,Stable,Building
GL01838,Tea Shop Owner,63569,32655,20507,33856,181,197,Low,0.5137,0.3226,0.0653,1.0368,9,0,Stable,Ready
GL01839,Tea Shop Owner,49152,32499,15515,37972,276,103,Low,0.6612,0.3157,0.0208,1.1684,5,1,Stable,Emerging
GL01840,Tea Shop Owner,46638,32674,13265,35681,283,127,Low,0.7006,0.2844,0.0581,1.092,7,1,Increasing,Emerging
GL01841,Tea Shop Owner,68987,32444,18542,37626,300,188,Low,0.4703,0.2688,0.0251,1.1597,10,0,Increasing,Ready
GL01842,Tea Shop Owner,51850,30015,18038,43082,206,196,Low,0.5789,0.3479,0.1088,1.4353,10,0,Increasing,Ready
GL01843,Tea Shop Owner,67431,46588,19639,34058,186,186,Low,0.6909,0.2912,0.019,0.731,5,1,Stable,Emerging
GL01844,Tea Shop Owner,64471,48946,14748,36795,188,173,Low,0.7592,0.2288,0.128,0.7517,9,0,Increasing,Ready
GL01845,Tea Shop Owner,49867,18256,18273,26562,210,190,Low,0.3661,0.3664,0.0369,1.455,9,1,Increasing,Ready
GL01846,Tea Shop Owner,60602,28634,29976,26116,217,185,Low,0.4725,0.4946,0.037,0.9121,7,1,Stable,Emerging
GL01847,Tea Shop Owner,69519,49831,15316,33016,237,126,Medium,0.7168,0.2203,0.0459,0.6626,7,0,Stable,Emerging
GL01848,Tea Shop Owner,66964,42642,15688,36959,292,136,Low,0.6368,0.2343,0.0442,0.8667,9,0,Stable,Ready
GL01849,Tea Shop Owner,53498,36833,15186,26204,259,119,Low,0.6885,0.2839,0.0234,0.7114,7,0,Stable,Emerging
GL01850,Tea Shop Owner,61336,41052,18150,49475,170,120,Low,0.6693,0.2959,0.0845,1.2052,5,1,Stable,Emerging
GL01851,Tea Shop Owner,52731,30594,15018,44243,165,199,Medium,0.5802,0.2848,0.1319,1.4461,9,1,Increasing,Ready
GL01852,Tea Shop Owner,60648,37747,15621,38363,239,135,Low,0.6224,0.2576,0.0117,1.0163,9,1,Increasing,Ready
GL01853,Tea Shop Owner,66729,42386,17849,36184,262,176,Low,0.6352,0.2675,0.0564,0.8537,7,1,Stable,Emerging
GL01854,Tea Shop Owner,54685,37918,15163,31655,193,155,Medium,0.6934,0.2773,0.1247,0.8348,7,1,Increasing,Emerging
GL01855,Tea Shop Owner,46233,30573,14877,46838,245,169,Low,0.6613,0.3218,0.0902,1.532,9,0,Increasing,Ready
GL01856,Tea Shop Owner,68352,53423,14182,31538,219,182,Low,0.7816,0.2075,0.0348,0.5903,9,0,Increasing,Ready
GL01857,Tea Shop Owner,55937,41880,13354,33532,252,135,Low,0.7487,0.2387,0.0437,0.8007,7,0,Stable,Emerging
GL01858,Tea Shop Owner,50340,24802,15974,26787,297,178,Medium,0.4927,0.3173,0.0225,1.08,9,1,Increasing,Ready
GL01859,Tea Shop Owner,65400,42398,18286,39676,185,140,Low,0.6483,0.2796,0.0482,0.9358,7,1,Stable,Emerging
GL01860,Tea Shop Owner,65675,34906,16052,32940,159,162,Low,0.5315,0.2444,0.0466,0.9437,9,1,Increasing,Ready
GL01861,Tea Shop Owner,68085,35179,27487,39853,248,142,Low,0.5167,0.4037,0.1439,1.1329,9,1,Increasing,Ready
GL01862,Tea Shop Owner,57072,43403,12985,47685,245,124,Low,0.7605,0.2275,0.0269,1.0987,5,1,Stable,Emerging
GL01863,Tea Shop Owner,54505,20155,20347,45482,252,120,Low,0.3698,0.3733,0.0355,2.2566,9,0,Stable,Ready
GL01864,Tea Shop Owner,48775,22168,20468,49887,274,155,Medium,0.4545,0.4196,0.0231,2.2504,9,1,Increasing,Ready
GL01865,Tea Shop Owner,50591,42541,7647,25957,241,120,Medium,0.8409,0.1512,0.0409,0.6102,7,0,Increasing,Emerging
GL01866,Tea Shop Owner,47982,18861,23417,37880,289,139,Low,0.3931,0.488,0.121,2.0084,7,1,Stable,Emerging
GL01867,Tea Shop Owner,67421,47201,18982,50201,227,141,Low,0.7001,0.2815,0.0906,1.0636,9,0,Increasing,Ready
GL01868,Tea Shop Owner,48190,38479,9225,51539,263,116,Low,0.7985,0.1914,0.0818,1.3394,5,0,Stable,Emerging
GL01869,Tea Shop Owner,55941,48870,6717,30552,181,109,Low,0.8736,0.1201,0.0125,0.6252,3,1,Stable,Building
GL01870,Tea Shop Owner,69309,54220,14334,42441,175,109,Low,0.7823,0.2068,0.1198,0.7828,9,0,Increasing,Ready
GL01871,Tea Shop Owner,50542,24563,15520,25617,245,140,Low,0.486,0.3071,0.049,1.0429,9,1,Increasing,Ready
GL01872,Tea Shop Owner,63722,55004,8282,47143,198,100,Medium,0.8632,0.13,0.0598,0.8571,3,1,Stable,Building
GL01873,Tea Shop Owner,59294,40432,15926,30615,265,129,Low,0.6819,0.2686,0.1165,0.7572,7,0,Stable,Emerging
GL01874,Tea Shop Owner,48066,32184,15030,36197,157,155,Low,0.6696,0.3127,0.1329,1.1247,7,0,Stable,Emerging
GL01875,Tea Shop Owner,51588,38443,12487,51330,245,194,Low,0.7452,0.2421,0.0739,1.3352,7,0,Stable,Emerging
GL01876,Tea Shop Owner,59383,39620,17724,38860,276,125,Low,0.6672,0.2985,0.1163,0.9808,7,1,Increasing,Emerging
GL01877,Tea Shop Owner,48354,38494,9367,54400,221,193,Low,0.7961,0.1937,0.1019,1.4132,5,0,Stable,Emerging
GL01878,Tea Shop Owner,53510,20440,27990,29695,168,108,Low,0.382,0.5231,0.0365,1.4528,9,0,Stable,Ready
GL01879,Tea Shop Owner,58407,43121,14521,38870,212,171,Low,0.7383,0.2486,0.0406,0.9014,7,0,Stable,Emerging
GL01880,Tea Shop Owner,64855,50035,14079,42681,270,115,Low,0.7715,0.2171,0.0048,0.853,9,0,Increasing,Ready
GL01881,Tea Shop Owner,49471,29549,17026,25937,212,164,Low,0.5973,0.3442,0.0497,0.8778,9,0,Stable,Ready
GL01882,Tea Shop Owner,50475,31819,15684,25739,284,175,Low,0.6304,0.3107,0.0788,0.8089,7,1,Stable,Emerging
GL01883,Tea Shop Owner,50789,43582,6846,43378,242,197,Low,0.8581,0.1348,0.0023,0.9953,3,1,Stable,Building
GL01884,Tea Shop Owner,53214,47105,5803,49797,187,135,Medium,0.8852,0.1091,0.0297,1.0571,5,1,Increasing,Emerging
GL01885,Tea Shop Owner,62952,37890,19943,53030,275,154,Low,0.6019,0.3168,0.0744,1.3996,9,0,Stable,Ready
GL01886,Tea Shop Owner,57569,37241,17843,38642,282,104,Low,0.6469,0.3099,0.0517,1.0376,7,1,Stable,Emerging
GL01887,Tea Shop Owner,67154,42944,19292,36013,190,114,Low,0.6395,0.2873,0.1125,0.8386,7,1,Stable,Emerging
GL01888,Tea Shop Owner,51048,42870,7769,52398,186,132,Low,0.8398,0.1522,0.0612,1.2223,7,0,Increasing,Emerging
GL01889,Tea Shop Owner,68743,36371,16657,41141,258,180,Medium,0.5291,0.2423,0.0152,1.1311,9,0,Stable,Ready
GL01890,Tea Shop Owner,48104,42634,5196,45924,286,108,Low,0.8863,0.108,0.0592,1.0772,5,0,Stable,Emerging
GL01891,Tea Shop Owner,54567,44744,9331,38075,290,149,Low,0.82,0.171,0.0544,0.851,7,0,Increasing,Emerging
GL01892,Tea Shop Owner,58683,23790,26059,38454,214,146,Low,0.4054,0.4441,0.065,1.6164,9,1,Increasing,Ready
GL01893,Tea Shop Owner,56559,38086,17448,38874,204,196,Low,0.6734,0.3085,0.0646,1.0207,5,1,Stable,Emerging
GL01894,Tea Shop Owner,52597,43892,8269,54050,256,198,Low,0.8345,0.1572,0.1023,1.2314,3,1,Stable,Building
GL01895,Tea Shop Owner,45714,38194,7144,46208,298,160,Low,0.8355,0.1563,0.0288,1.2098,3,1,Stable,Building
GL01896,Tea Shop Owner,49356,28379,19149,36454,207,197,Low,0.575,0.388,0.076,1.2845,9,0,Stable,Ready
GL01897,Tea Shop Owner,54713,44043,10136,26945,180,128,Low,0.805,0.1853,0.1396,0.6118,5,1,Increasing,Emerging
GL01898,Tea Shop Owner,63069,34145,17683,32862,170,121,Low,0.5414,0.2804,0.1128,0.9624,10,0,Increasing,Ready
GL01899,Tea Shop Owner,46475,18292,19476,50704,187,179,Medium,0.3936,0.4191,0.0072,2.7719,9,0,Stable,Ready
GL01900,Tea Shop Owner,69222,38210,23228,54045,222,140,Low,0.552,0.3356,0.0463,1.4144,9,0,Stable,Ready
GL01901,Tea Shop Owner,52117,40213,11308,29811,191,139,Low,0.7716,0.217,0.0445,0.7413,9,0,Increasing,Ready
GL01902,Tea Shop Owner,47866,32142,14937,36040,252,177,Low,0.6715,0.3121,0.0401,1.1213,7,0,Stable,Emerging
GL01903,Tea Shop Owner,63718,48502,14455,34778,170,118,Low,0.7612,0.2269,0.1294,0.717,7,0,Stable,Emerging
GL01904,Tea Shop Owner,66448,26545,16066,44924,275,118,Low,0.3995,0.2418,0.0683,1.6924,9,1,Increasing,Ready
GL01905,Tea Shop Owner,49652,27184,20754,39657,286,181,Medium,0.5475,0.418,0.0606,1.4588,7,1,Stable,Emerging
GL01906,Tea Shop Owner,66982,50437,15523,53065,235,168,Low,0.753,0.2317,0.0074,1.0521,5,1,Stable,Emerging
GL01907,Tea Shop Owner,49315,28075,17954,47985,275,123,Low,0.5693,0.3641,0.0246,1.7092,9,0,Stable,Ready
GL01908,Tea Shop Owner,52897,31156,18864,32174,273,116,Medium,0.589,0.3566,0.0987,1.0327,7,1,Stable,Emerging
GL01909,Tea Shop Owner,68460,48538,18911,38173,280,197,Low,0.709,0.2762,0.0924,0.7865,7,0,Stable,Emerging
GL01910,Tea Shop Owner,45156,29310,15006,29932,216,176,Low,0.6491,0.3323,0.0062,1.0212,9,1,Increasing,Ready
GL01911,Tea Shop Owner,60673,45783,14145,31483,191,164,Low,0.7546,0.2331,0.0532,0.6877,9,0,Increasing,Ready
GL01912,Tea Shop Owner,65325,30702,20469,27385,225,139,Low,0.47,0.3133,0.0992,0.892,9,0,Stable,Ready
GL01913,Tea Shop Owner,65885,39274,24292,49242,275,139,Low,0.5961,0.3687,0.1377,1.2538,10,0,Increasing,Ready
GL01914,Tea Shop Owner,60101,35381,21439,32291,267,129,Medium,0.5887,0.3567,0.0044,0.9127,7,1,Stable,Emerging
GL01915,Tea Shop Owner,69228,32772,28163,26387,248,153,Low,0.4734,0.4068,0.1352,0.8052,9,0,Stable,Ready
GL01916,Tea Shop Owner,68314,55935,11760,49657,257,129,Low,0.8188,0.1721,0.1432,0.8878,5,0,Stable,Emerging
GL01917,Tea Shop Owner,58897,48018,10335,30147,183,172,Medium,0.8153,0.1755,0.1229,0.6278,5,1,Increasing,Emerging
